Year,Geography,Age Group,Gender,Indicators,VALUE
2023,Alberta,15 to 17 years,Female,Met sleep guidelines in the last 7 days,22.8
2023,Alberta,15 to 17 years,Female,Met sleep guidelines in the last 7 days,12.2
2023,Alberta,15 to 17 years,Female,Met sleep guidelines in the last 7 days,33.3
2023,Alberta,15 to 17 years,Female,Preoccupied with a desire to be thinner,13100.0
2023,Alberta,15 to 17 years,Female,Preoccupied with a desire to be thinner,6600.0
2023,Alberta,15 to 17 years,Female,Preoccupied with a desire to be thinner,19600.0
2023,Alberta,15 to 17 years,Female,Preoccupied with a desire to be thinner,22.5
2023,Alberta,15 to 17 years,Female,Preoccupied with a desire to be thinner,12.1
2023,Alberta,15 to 17 years,Female,Preoccupied with a desire to be thinner,32.9
2023,Alberta,15 to 17 years,Female,"Preoccupied with a desire to be thinner, daily",9400.0
2023,Alberta,15 to 17 years,Female,"Preoccupied with a desire to be thinner, daily",3900.0
2023,Alberta,15 to 17 years,Female,"Preoccupied with a desire to be thinner, daily",14800.0
2023,Alberta,15 to 17 years,Female,"Preoccupied with a desire to be thinner, daily",16.2
2023,Alberta,15 to 17 years,Female,"Preoccupied with a desire to be thinner, daily",7.3
2023,Alberta,15 to 17 years,Female,"Preoccupied with a desire to be thinner, daily",25.0
2023,Alberta,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",10100.0
2023,Alberta,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",4400.0
2023,Alberta,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",15900.0
2023,Alberta,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",17.8
2023,Alberta,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",8.5
2023,Alberta,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",27.2
2023,Alberta,15 to 17 years,Female,"Perceived health, excellent or very good",24200.0
2023,Alberta,15 to 17 years,Female,"Perceived health, excellent or very good",16400.0
2023,Alberta,15 to 17 years,Female,"Perceived health, excellent or very good",32000.0
2023,Alberta,15 to 17 years,Female,"Perceived health, excellent or very good",41.8
2023,Alberta,15 to 17 years,Female,"Perceived health, excellent or very good",30.4
2023,Alberta,15 to 17 years,Female,"Perceived health, excellent or very good",53.2
2023,Alberta,15 to 17 years,Female,"Perceived mental health, excellent or very good",9600.0
2023,Alberta,15 to 17 years,Female,"Perceived mental health, excellent or very good",3900.0
2023,Alberta,15 to 17 years,Female,"Perceived mental health, excellent or very good",15300.0
2023,Alberta,15 to 17 years,Female,"Perceived mental health, excellent or very good",16.5
2023,Alberta,15 to 17 years,Female,"Perceived mental health, excellent or very good",7.2
2023,Alberta,15 to 17 years,Female,"Perceived mental health, excellent or very good",25.8
2023,Alberta,15 to 17 years,Female,"Perceived mental health, fair or poor",9200.0
2023,Alberta,15 to 17 years,Female,"Perceived mental health, fair or poor",3800.0
2023,Alberta,15 to 17 years,Female,"Perceived mental health, fair or poor",14600.0
2023,Alberta,15 to 17 years,Female,"Perceived mental health, fair or poor",15.9
2023,Alberta,15 to 17 years,Female,"Perceived mental health, fair or poor",7.0
2023,Alberta,15 to 17 years,Female,"Perceived mental health, fair or poor",24.7
2023,Alberta,15 to 17 years,Female,Cannabis use in the past 12 months,7200.0
2023,Alberta,15 to 17 years,Female,Cannabis use in the past 12 months,2400.0
2023,Alberta,15 to 17 years,Female,Cannabis use in the past 12 months,12000.0
2023,Alberta,15 to 17 years,Female,Cannabis use in the past 12 months,12.7
2023,Alberta,15 to 17 years,Female,Cannabis use in the past 12 months,4.7
2023,Alberta,15 to 17 years,Female,Cannabis use in the past 12 months,20.8
2023,Alberta,15 to 17 years,Female,Headache,14900.0
2023,Alberta,15 to 17 years,Female,Headache,8200.0
2023,Alberta,15 to 17 years,Female,Headache,21600.0
2023,Alberta,15 to 17 years,Female,Headache,26.2
2023,Alberta,15 to 17 years,Female,Headache,15.7
2023,Alberta,15 to 17 years,Female,Headache,36.6
2023,Alberta,15 to 17 years,Female,Stomach ache,10800.0
2023,Alberta,15 to 17 years,Female,Stomach ache,4800.0
2023,Alberta,15 to 17 years,Female,Stomach ache,16800.0
2023,Alberta,15 to 17 years,Female,Stomach ache,19.3
2023,Alberta,15 to 17 years,Female,Stomach ache,9.5
2023,Alberta,15 to 17 years,Female,Stomach ache,29.1
2023,Alberta,15 to 17 years,Female,Backache,17900.0
2023,Alberta,15 to 17 years,Female,Backache,10600.0
2023,Alberta,15 to 17 years,Female,Backache,25200.0
2023,Alberta,15 to 17 years,Female,Backache,31.5
2023,Alberta,15 to 17 years,Female,Backache,20.4
2023,Alberta,15 to 17 years,Female,Backache,42.5
2023,Alberta,15 to 17 years,Female,Difficulties in getting to sleep,16800.0
2023,Alberta,15 to 17 years,Female,Difficulties in getting to sleep,10000.0
2023,Alberta,15 to 17 years,Female,Difficulties in getting to sleep,23600.0
2023,Alberta,15 to 17 years,Female,Difficulties in getting to sleep,30.1
2023,Alberta,15 to 17 years,Female,Difficulties in getting to sleep,19.2
2023,Alberta,15 to 17 years,Female,Difficulties in getting to sleep,40.9
2023,Alberta,15 to 17 years,Female,"Life satisfaction, satisfied or very satisfied",30000.0
2023,Alberta,15 to 17 years,Female,"Life satisfaction, satisfied or very satisfied",70.6
2023,Alberta,15 to 17 years,Female,"Life satisfaction, satisfied or very satisfied",60.2
2023,Alberta,15 to 17 years,Female,"Life satisfaction, satisfied or very satisfied",81.0
2023,Alberta,15 to 17 years,Female,Met sleep guidelines in the last 7 days,19000.0
2023,Alberta,15 to 17 years,Female,Met sleep guidelines in the last 7 days,11500.0
2023,Alberta,15 to 17 years,Female,Met sleep guidelines in the last 7 days,26600.0
2023,Alberta,15 to 17 years,Female,Met sleep guidelines in the last 7 days,34.8
2023,Alberta,15 to 17 years,Female,Met sleep guidelines in the last 7 days,23.0
2023,Alberta,15 to 17 years,Female,Met sleep guidelines in the last 7 days,46.6
2023,Alberta,15 to 17 years,Female,Preoccupied with a desire to be thinner,11100.0
2023,Alberta,15 to 17 years,Female,Preoccupied with a desire to be thinner,5200.0
2023,Alberta,15 to 17 years,Female,Preoccupied with a desire to be thinner,17000.0
2023,Alberta,15 to 17 years,Female,Preoccupied with a desire to be thinner,19.2
2023,Alberta,15 to 17 years,Female,Preoccupied with a desire to be thinner,9.6
2023,Alberta,15 to 17 years,Female,Preoccupied with a desire to be thinner,28.7
2023,Alberta,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",6800.0
2023,Alberta,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",2300.0
2023,Alberta,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",11200.0
2023,Alberta,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",11.9
2023,Alberta,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",4.4
2023,Alberta,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",19.4
2023,Alberta,15 to 17 years,Female,"Perceived health, excellent or very good",12100.0
2023,Alberta,15 to 17 years,Female,"Perceived health, excellent or very good",5900.0
2023,Alberta,15 to 17 years,Female,"Perceived health, excellent or very good",18200.0
2023,Alberta,15 to 17 years,Female,"Perceived health, excellent or very good",20.8
2023,Alberta,15 to 17 years,Female,"Perceived health, excellent or very good",10.8
2023,Alberta,15 to 17 years,Female,"Perceived health, excellent or very good",30.9
2023,Alberta,15 to 17 years,Female,"Perceived health, fair or poor",86.5
2023,Alberta,15 to 17 years,Female,"Perceived health, fair or poor",78.8
2023,Alberta,15 to 17 years,Female,"Perceived health, fair or poor",94.2
2023,Alberta,15 to 17 years,Female,"Perceived mental health, excellent or very good",22600.0
2023,Alberta,15 to 17 years,Female,"Perceived mental health, excellent or very good",14800.0
2023,Alberta,15 to 17 years,Female,"Perceived mental health, excellent or very good",30300.0
2023,Alberta,15 to 17 years,Female,"Perceived mental health, excellent or very good",38.9
2023,Alberta,15 to 17 years,Female,"Perceived mental health, excellent or very good",27.3
2023,Alberta,15 to 17 years,Female,"Perceived mental health, excellent or very good",50.5
2023,Alberta,15 to 17 years,Female,"Perceived mental health, fair or poor",25200.0
2023,Alberta,15 to 17 years,Female,"Perceived mental health, fair or poor",60.0
2023,Alberta,15 to 17 years,Female,"Perceived mental health, fair or poor",48.7
2023,Alberta,15 to 17 years,Female,"Perceived mental health, fair or poor",71.3
2023,Alberta,15 to 17 years,Female,"Smoking, daily or occasionally",91.0
2023,Alberta,15 to 17 years,Female,"Smoking, daily or occasionally",84.3
2023,Alberta,15 to 17 years,Female,"Smoking, daily or occasionally",97.6
2023,Alberta,15 to 17 years,Female,"Smoking, daily",99.4
2023,Alberta,15 to 17 years,Female,"Smoking, daily",98.1
2023,Alberta,15 to 17 years,Female,"Smoking, daily",100.0
2023,Alberta,15 to 17 years,Female,Cannabis use in the past 12 months,27000.0
2023,Alberta,15 to 17 years,Female,Cannabis use in the past 12 months,65.1
2023,Alberta,15 to 17 years,Female,Cannabis use in the past 12 months,53.7
2023,Alberta,15 to 17 years,Female,Cannabis use in the past 12 months,76.5
2023,Alberta,15 to 17 years,Female,"Cannabis use in the past 12 months, daily or almost daily",90.5
2023,Alberta,15 to 17 years,Female,"Cannabis use in the past 12 months, daily or almost daily",83.3
2023,Alberta,15 to 17 years,Female,"Cannabis use in the past 12 months, daily or almost daily",97.7
2023,Alberta,15 to 17 years,Female,"Used  e-cigarette or vaping device, past 30 days",27100.0
2023,Alberta,15 to 17 years,Female,"Used  e-cigarette or vaping device, past 30 days",64.4
2023,Alberta,15 to 17 years,Female,"Used  e-cigarette or vaping device, past 30 days",53.0
2023,Alberta,15 to 17 years,Female,"Used  e-cigarette or vaping device, past 30 days",75.8
2023,Alberta,15 to 17 years,Female,"Self-reported physical activity, average 60 or more minutes per day",28700.0
2023,Alberta,15 to 17 years,Female,"Self-reported physical activity, average 60 or more minutes per day",90.4
2023,Alberta,15 to 17 years,Female,"Self-reported physical activity, average 60 or more minutes per day",82.3
2023,Alberta,15 to 17 years,Female,"Self-reported physical activity, average 60 or more minutes per day",98.5
2023,Alberta,15 to 17 years,Female,Headache,22200.0
2023,Alberta,15 to 17 years,Female,Headache,14500.0
2023,Alberta,15 to 17 years,Female,Headache,29800.0
2023,Alberta,15 to 17 years,Female,Headache,39.0
2023,Alberta,15 to 17 years,Female,Headache,27.5
2023,Alberta,15 to 17 years,Female,Headache,50.4
2023,Alberta,15 to 17 years,Female,Stomach ache,28000.0
2023,Alberta,15 to 17 years,Female,Stomach ache,19700.0
2023,Alberta,15 to 17 years,Female,Stomach ache,50.1
2023,Alberta,15 to 17 years,Female,Stomach ache,38.2
2023,Alberta,15 to 17 years,Female,Stomach ache,62.1
2023,Alberta,15 to 17 years,Female,Backache,23800.0
2023,Alberta,15 to 17 years,Female,Backache,15600.0
2023,Alberta,15 to 17 years,Female,Backache,32100.0
2023,Alberta,15 to 17 years,Female,Backache,41.9
2023,Alberta,15 to 17 years,Female,Backache,30.3
2023,Alberta,15 to 17 years,Female,Backache,53.4
2023,Alberta,15 to 17 years,Female,Difficulties in getting to sleep,18800.0
2023,Alberta,15 to 17 years,Female,Difficulties in getting to sleep,11800.0
2023,Alberta,15 to 17 years,Female,Difficulties in getting to sleep,25900.0
2023,Alberta,15 to 17 years,Female,Difficulties in getting to sleep,33.7
2023,Alberta,15 to 17 years,Female,Difficulties in getting to sleep,22.6
2023,Alberta,15 to 17 years,Female,Difficulties in getting to sleep,44.7
2023,Alberta,15 to 17 years,Female,Changed eating habits to manage weight,33600.0
2023,Alberta,15 to 17 years,Female,Changed eating habits to manage weight,24400.0
2023,Alberta,15 to 17 years,Female,Changed eating habits to manage weight,57.9
2023,Alberta,15 to 17 years,Female,Changed eating habits to manage weight,46.0
2023,Alberta,15 to 17 years,Female,Changed eating habits to manage weight,69.8
2023,Alberta,15 to 17 years,Female,"Changed eating habits to manage weight, daily",79.5
2023,Alberta,15 to 17 years,Female,"Changed eating habits to manage weight, daily",69.6
2023,Alberta,15 to 17 years,Female,"Changed eating habits to manage weight, daily",89.4
2023,Alberta,15 to 17 years,Female,Preoccupied with a desire to be thinner,28800.0
2023,Alberta,15 to 17 years,Female,Preoccupied with a desire to be thinner,19800.0
2023,Alberta,15 to 17 years,Female,Preoccupied with a desire to be thinner,49.6
2023,Alberta,15 to 17 years,Female,Preoccupied with a desire to be thinner,37.5
2023,Alberta,15 to 17 years,Female,Preoccupied with a desire to be thinner,61.8
2023,Alberta,15 to 17 years,Female,"Preoccupied with a desire to be thinner, daily",27600.0
2023,Alberta,15 to 17 years,Female,"Preoccupied with a desire to be thinner, daily",64.1
2023,Alberta,15 to 17 years,Female,"Preoccupied with a desire to be thinner, daily",52.6
2023,Alberta,15 to 17 years,Female,"Preoccupied with a desire to be thinner, daily",75.5
2023,Alberta,15 to 17 years,Female,Vomited to lose weight,94.4
2023,Alberta,15 to 17 years,Female,Vomited to lose weight,88.3
2023,Alberta,15 to 17 years,Female,Vomited to lose weight,100.0
2023,Alberta,15 to 17 years,Female,"Vomited to lose weight, daily",98.2
2023,Alberta,15 to 17 years,Female,"Vomited to lose weight, daily",94.6
2023,Alberta,15 to 17 years,Female,"Vomited to lose weight, daily",100.0
2023,Alberta,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",28800.0
2023,Alberta,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",20100.0
2023,Alberta,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",50.6
2023,Alberta,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",38.8
2023,Alberta,15 to 17 years,Female,"Perceived life stress, most days quite a bit or extremely stressful",62.4
2023,British Columbia,12 to 14 years,Male,"Perceived health, excellent or very good",12200.0
2023,British Columbia,12 to 14 years,Male,"Perceived health, excellent or very good",5600.0
2023,British Columbia,12 to 14 years,Male,"Perceived health, excellent or very good",18800.0
2023,British Columbia,12 to 14 years,Male,"Perceived health, excellent or very good",16.2
2023,British Columbia,12 to 14 years,Male,"Perceived health, excellent or very good",7.8
2023,British Columbia,12 to 14 years,Male,"Perceived health, excellent or very good",24.7
2023,British Columbia,12 to 14 years,Male,"Perceived mental health, excellent or very good",26700.0
2023,British Columbia,12 to 14 years,Male,"Perceived mental health, excellent or very good",17800.0
2023,British Columbia,12 to 14 years,Male,"Perceived mental health, excellent or very good",35.9
2023,British Columbia,12 to 14 years,Male,"Perceived mental health, excellent or very good",25.3
2023,British Columbia,12 to 14 years,Male,"Perceived mental health, excellent or very good",46.6
2023,British Columbia,12 to 14 years,Male,Headache,7900.0
2023,British Columbia,12 to 14 years,Male,Headache,2500.0
2023,British Columbia,12 to 14 years,Male,Headache,13300.0
2023,British Columbia,12 to 14 years,Male,Headache,10.6
2023,British Columbia,12 to 14 years,Male,Headache,3.5
2023,British Columbia,12 to 14 years,Male,Headache,17.8
2023,British Columbia,12 to 14 years,Male,Difficulties in getting to sleep,9800.0
2023,British Columbia,12 to 14 years,Male,Difficulties in getting to sleep,4000.0
2023,British Columbia,12 to 14 years,Male,Difficulties in getting to sleep,15600.0
2023,British Columbia,12 to 14 years,Male,Difficulties in getting to sleep,13.2
2023,British Columbia,12 to 14 years,Male,Difficulties in getting to sleep,5.6
2023,British Columbia,12 to 14 years,Male,Difficulties in getting to sleep,20.9
